track_id,track_name,album_name,album_id,popular,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Fine Line,7xV2TzoaVc0ycW7fwBwAml,True,0.378,0.122,2.0,-19.785,1.0,0.036,0.00697,0.958,0.125,0.0313,81.519,audio_features,0ttF21hZCPw2merE3GsHcP,spotify:track:0ttF21hZCPw2merE3GsHcP,https://api.spotify.com/v1/tracks/0ttF21hZCPw2merE3GsHcP,https://api.spotify.com/v1/audio-analysis/0ttF21hZCPw2merE3GsHcP,29827.0,4.0
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,True,0.558,0.615,1.0,-5.641,1.0,0.229,0.0103,0.0,0.105,0.16,76.673,audio_features,15qrWkkYCfmtu1uRpGf48L,spotify:track:15qrWkkYCfmtu1uRpGf48L,https://api.spotify.com/v1/tracks/15qrWkkYCfmtu1uRpGf48L,https://api.spotify.com/v1/audio-analysis/15qrWkkYCfmtu1uRpGf48L,324547.0,4.0
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (2011 Remaster),1GbtB4zTqAsyfZEsm1RZfx,True,0.901,0.813,7.0,-4.509,1.0,0.199,0.0325,1.09e-05,0.144,0.502,96.442,audio_features,0x60P5taxdI5pcGbqbap6S,spotify:track:0x60P5taxdI5pcGbqbap6S,https://api.spotify.com/v1/tracks/0x60P5taxdI5pcGbqbap6S,https://api.spotify.com/v1/audio-analysis/0x60P5taxdI5pcGbqbap6S,251720.0,4.0
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,True,0.908,0.758,9.0,-4.753,0.0,0.174,0.0687,0.0,0.0783,0.87,148.015,audio_features,7BMO7O7ImjV8HNTH74Tshv,spotify:track:7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/tracks/7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/audio-analysis/7BMO7O7ImjV8HNTH74Tshv,297840.0,4.0
2VxeLyX666F8uXCJ0dZF8B,Shallow,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,True,0.763,0.675,5.0,-1.797,0.0,0.223,0.0307,0.0,0.0876,0.724,82.0,audio_features,27mgDrExPa3obPAYXd3yQg,spotify:track:27mgDrExPa3obPAYXd3yQg,https://api.spotify.com/v1/tracks/27mgDrExPa3obPAYXd3yQg,https://api.spotify.com/v1/audio-analysis/27mgDrExPa3obPAYXd3yQg,323720.0,4.0
3ee8Jmje8o58CHK66QrVC2,SAD!,?,2Ti79nwTsont5ZHfdxIzAm,True,0.526,0.608,10.0,-5.776,0.0,0.169,0.127,0.0,0.113,0.372,93.311,audio_features,6m9RExR1U4qZZYAgOatzSn,spotify:track:6m9RExR1U4qZZYAgOatzSn,https://api.spotify.com/v1/tracks/6m9RExR1U4qZZYAgOatzSn,https://api.spotify.com/v1/audio-analysis/6m9RExR1U4qZZYAgOatzSn,239751.0,4.0
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,True,0.799,0.597,5.0,-5.131,0.0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,audio_features,2j5hsQvApottzvTn4pFJWF,spotify:track:2j5hsQvApottzvTn4pFJWF,https://api.spotify.com/v1/tracks/2j5hsQvApottzvTn4pFJWF,https://api.spotify.com/v1/audio-analysis/2j5hsQvApottzvTn4pFJWF,199849.0,4.0
21jGcNKet2qwijlDFuPiPb,Circles,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,True,0.655,0.603,8.0,-5.014,1.0,0.0555,0.0959,0.0,0.107,0.452,126.088,audio_features,6AvfZXpbb6r35DfF7gHPRq,spotify:track:6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/tracks/6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/audio-analysis/6AvfZXpbb6r35DfF7gHPRq,190643.0,4.0
3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),4OTAx9un4e6NfoHuVRiOrC,True,0.652,0.555,9.0,-6.608,1.0,0.032,0.137,2.18e-05,0.09,0.107,103.043,audio_features,5ezKhlg0ZwDPgOtMCoQt1S,spotify:track:5ezKhlg0ZwDPgOtMCoQt1S,https://api.spotify.com/v1/tracks/5ezKhlg0ZwDPgOtMCoQt1S,https://api.spotify.com/v1/audio-analysis/5ezKhlg0ZwDPgOtMCoQt1S,216931.0,4.0
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier,0Uv83rRhY5QvHKkQoULRKk,True,0.759,0.604,8.0,-6.663,0.0,0.051,0.141,0.0,0.149,0.418,121.096,audio_features,7HCnuwV7xCMfqljSUcgGci,spotify:track:7HCnuwV7xCMfqljSUcgGci,https://api.spotify.com/v1/tracks/7HCnuwV7xCMfqljSUcgGci,https://api.spotify.com/v1/audio-analysis/7HCnuwV7xCMfqljSUcgGci,196121.0,4.0
1zB4vmk8tFRmM9UULNzbLB,Thunder,Evolve,33pt9HBdGlAbRGBHQgsZsU,True,0.589,0.865,10.0,-4.162,0.0,0.0838,0.0387,0.0,0.114,0.467,86.337,audio_features,5xRBYte8zzJNmRfBgYIWnX,spotify:track:5xRBYte8zzJNmRfBgYIWnX,https://api.spotify.com/v1/tracks/5xRBYte8zzJNmRfBgYIWnX,https://api.spotify.com/v1/audio-analysis/5xRBYte8zzJNmRfBgYIWnX,191760.0,4.0
6ocbgoVGwYJhOv1GgI9NsF,7 rings,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,True,0.712,0.799,7.0,-4.564,0.0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,audio_features,5ArQzSBevAdXTxRY6Ulhbq,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/tracks/5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/audio-analysis/5ArQzSBevAdXTxRY6Ulhbq,206903.0,4.0
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,I Love You.,4xkM0BwLM9H2IUcbYzpcBI,True,0.754,0.322,3.0,-8.568,0.0,0.0476,0.392,0.0,0.101,0.475,128.108,audio_features,3Vq1gRj4U2HQ4uLBbT9y9U,spotify:track:3Vq1gRj4U2HQ4uLBbT9y9U,https://api.spotify.com/v1/tracks/3Vq1gRj4U2HQ4uLBbT9y9U,https://api.spotify.com/v1/audio-analysis/3Vq1gRj4U2HQ4uLBbT9y9U,218733.0,4.0
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,True,0.768,0.744,2.0,-4.721,1.0,0.0426,0.0614,0.0,0.177,0.691,93.537,audio_features,3xi7d2yGx09UKMAAr7A3az,spotify:track:3xi7d2yGx09UKMAAr7A3az,https://api.spotify.com/v1/tracks/3xi7d2yGx09UKMAAr7A3az,https://api.spotify.com/v1/audio-analysis/3xi7d2yGx09UKMAAr7A3az,203080.0,4.0
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,17,5VdyJkLe3yvOs0l4xXbWp0,True,0.737,0.525,6.0,-6.677,0.0,0.25,0.509,0.0,0.0608,0.483,127.97,audio_features,0mtdxzBRDbueLFpiwpbHKO,spotify:track:0mtdxzBRDbueLFpiwpbHKO,https://api.spotify.com/v1/tracks/0mtdxzBRDbueLFpiwpbHKO,https://api.spotify.com/v1/audio-analysis/0mtdxzBRDbueLFpiwpbHKO,205053.0,3.0
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila,2vD3zSQr8hNlg0obNel4TE,True,0.809,0.79,8.0,-4.534,1.0,0.0602,0.135,0.0,0.323,0.791,106.93,audio_features,4v4pC1y5UI5oHdcluJIJs8,spotify:track:4v4pC1y5UI5oHdcluJIJs8,https://api.spotify.com/v1/tracks/4v4pC1y5UI5oHdcluJIJs8,https://api.spotify.com/v1/audio-analysis/4v4pC1y5UI5oHdcluJIJs8,212307.0,4.0
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Luv Is Rage 2,733e1ZfktLSwj96X5rsMeE,True,0.378,0.548,8.0,-6.358,1.0,0.0521,0.258,0.0,0.279,0.358,165.697,audio_features,0oBLtIumLel0ODRz09MIbV,spotify:track:0oBLtIumLel0ODRz09MIbV,https://api.spotify.com/v1/tracks/0oBLtIumLel0ODRz09MIbV,https://api.spotify.com/v1/audio-analysis/0oBLtIumLel0ODRz09MIbV,247520.0,3.0
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,True,0.783,0.738,11.0,-4.078,1.0,0.0741,0.127,0.0,0.127,0.925,90.976,audio_features,4cuGZb0iFyHtwaSKdKrJkF,spotify:track:4cuGZb0iFyHtwaSKdKrJkF,https://api.spotify.com/v1/tracks/4cuGZb0iFyHtwaSKdKrJkF,https://api.spotify.com/v1/audio-analysis/4cuGZb0iFyHtwaSKdKrJkF,164533.0,4.0
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,True,0.797,0.528,10.0,-6.562,1.0,0.0907,0.12,0.0,0.093,0.654,95.007,audio_features,1s2VGd7q3D3UA3vuaHI7rw,spotify:track:1s2VGd7q3D3UA3vuaHI7rw,https://api.spotify.com/v1/tracks/1s2VGd7q3D3UA3vuaHI7rw,https://api.spotify.com/v1/audio-analysis/1s2VGd7q3D3UA3vuaHI7rw,175773.0,4.0
7BqHUALzNBTanL6OvsqmC1,Happier,Happier,78EicdHZr5XBWD7llEZ1Jh,True,0.665,0.794,4.0,-5.198,0.0,0.0492,0.164,0.0,0.159,0.641,149.997,audio_features,6UdhIn5jito25nOYZ5jWlA,spotify:track:6UdhIn5jito25nOYZ5jWlA,https://api.spotify.com/v1/tracks/6UdhIn5jito25nOYZ5jWlA,https://api.spotify.com/v1/audio-analysis/6UdhIn5jito25nOYZ5jWlA,187773.0,4.0
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,DAMN.,4eLPsYPBmXABThSJ821sqY,True,0.625,0.414,0.0,-8.7,1.0,0.0369,0.294,0.0,0.151,0.669,130.088,audio_features,0IktbUcnAGrvD03AWnz3Q8,spotify:track:0IktbUcnAGrvD03AWnz3Q8,https://api.spotify.com/v1/tracks/0IktbUcnAGrvD03AWnz3Q8,https://api.spotify.com/v1/audio-analysis/0IktbUcnAGrvD03AWnz3Q8,189613.0,4.0
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,True,0.718,0.658,10.0,-7.207,0.0,0.0664,0.146,0.0,0.202,0.804,108.103,audio_features,7rrmHHc1kY9vkIZnXrcH7T,spotify:track:7rrmHHc1kY9vkIZnXrcH7T,https://api.spotify.com/v1/tracks/7rrmHHc1kY9vkIZnXrcH7T,https://api.spotify.com/v1/audio-analysis/7rrmHHc1kY9vkIZnXrcH7T,299067.0,4.0
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,Native,20lOt6G8MHv8ZO7ViOmiP7,True,0.612,0.52,2.0,-9.665,1.0,0.0473,0.148,0.0,0.695,0.636,86.031,audio_features,0XIVmUXrwk0IjQEOWFnyn1,spotify:track:0XIVmUXrwk0IjQEOWFnyn1,https://api.spotify.com/v1/tracks/0XIVmUXrwk0IjQEOWFnyn1,https://api.spotify.com/v1/audio-analysis/0XIVmUXrwk0IjQEOWFnyn1,254533.0,4.0
1KxwZYyzWNyZSRyErj2ojT,Let Her Go,All The Little Lights,2mylGx7w2Q3yhUyN8iEWOF,True,0.732,0.707,11.0,-5.849,0.0,0.304,0.0348,0.0,0.399,0.832,140.04,audio_features,57crda5Lx9OVaYCzb4Wrnd,spotify:track:57crda5Lx9OVaYCzb4Wrnd,https://api.spotify.com/v1/tracks/57crda5Lx9OVaYCzb4Wrnd,https://api.spotify.com/v1/audio-analysis/57crda5Lx9OVaYCzb4Wrnd,168373.0,4.0
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,True,1s9tU91VJt4sU5owi29GD3,True,0.915,0.612,1.0,-4.535,1.0,0.407,0.0944,0.0,0.115,0.758,129.93,audio_features,5gNOINI5dXZVom2b36LMOd,spotify:track:5gNOINI5dXZVom2b36LMOd,https://api.spotify.com/v1/tracks/5gNOINI5dXZVom2b36LMOd,https://api.spotify.com/v1/audio-analysis/5gNOINI5dXZVom2b36LMOd,118547.0,4.0
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Dream Your Life Away,6rIbiUMmZJfqJRnXhVxFvg,True,0.932,0.578,9.0,-4.478,1.0,0.366,0.115,0.0,0.115,0.623,129.991,audio_features,16oi4OiKmkO51l60F5R9kR,spotify:track:16oi4OiKmkO51l60F5R9kR,https://api.spotify.com/v1/tracks/16oi4OiKmkO51l60F5R9kR,https://api.spotify.com/v1/audio-analysis/16oi4OiKmkO51l60F5R9kR,111173.0,4.0
09CtPGIpYB4BrO8qb1RGsF,Sorry,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,True,0.951,0.638,1.0,-5.614,1.0,0.308,0.00206,0.0,0.113,0.439,123.948,audio_features,3QSLoxRguKgK0knOG7EGyn,spotify:track:3QSLoxRguKgK0knOG7EGyn,https://api.spotify.com/v1/tracks/3QSLoxRguKgK0knOG7EGyn,https://api.spotify.com/v1/audio-analysis/3QSLoxRguKgK0knOG7EGyn,159093.0,4.0
7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s,True,0.835,0.466,6.0,-8.949,0.0,0.391,0.195,0.0,0.372,0.562,124.885,audio_features,6ChpgWt7s2ksM1Y3l0D9sk,spotify:track:6ChpgWt7s2ksM1Y3l0D9sk,https://api.spotify.com/v1/tracks/6ChpgWt7s2ksM1Y3l0D9sk,https://api.spotify.com/v1/audio-analysis/6ChpgWt7s2ksM1Y3l0D9sk,217467.0,4.0
01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission : Extended,2U0b5MfkMUgzdvRUI69mya,True,0.383,0.263,2.0,-14.756,0.0,0.0507,0.858,0.0551,0.101,0.0875,85.84,audio_features,05jQUgTm40hzAw5uqOy0ob,spotify:track:05jQUgTm40hzAw5uqOy0ob,https://api.spotify.com/v1/tracks/05jQUgTm40hzAw5uqOy0ob,https://api.spotify.com/v1/audio-analysis/05jQUgTm40hzAw5uqOy0ob,129154.0,4.0
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,Encore,02sEJTj1sye1JaqxqpcSCp,True,0.597,0.568,5.0,-8.559,1.0,0.342,0.242,0.0,0.0838,0.342,84.052,audio_features,6LBpGdlukUARutol7VgWIS,spotify:track:6LBpGdlukUARutol7VgWIS,https://api.spotify.com/v1/tracks/6LBpGdlukUARutol7VgWIS,https://api.spotify.com/v1/audio-analysis/6LBpGdlukUARutol7VgWIS,242698.0,4.0
0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek Remix,Roses (Imanbek Remix),3GqSdhWjmMypMwPLtzoFYs,True,0.495,0.722,6.0,-8.108,0.0,0.357,0.0697,0.0,0.113,0.539,175.627,audio_features,4tqcoej1zPvwePZCzuAjJd,spotify:track:4tqcoej1zPvwePZCzuAjJd,https://api.spotify.com/v1/tracks/4tqcoej1zPvwePZCzuAjJd,https://api.spotify.com/v1/audio-analysis/4tqcoej1zPvwePZCzuAjJd,239267.0,4.0
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),The Heist,76FXHQhTuT4QMIxfL09gX8,True,0.528,0.811,1.0,-6.181,1.0,0.59,0.395,0.0,0.274,0.26,70.58,audio_features,11qa6plS660rrrkf6VJ3cX,spotify:track:11qa6plS660rrrkf6VJ3cX,https://api.spotify.com/v1/tracks/11qa6plS660rrrkf6VJ3cX,https://api.spotify.com/v1/audio-analysis/11qa6plS660rrrkf6VJ3cX,264213.0,4.0
4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,6s84u2TUpR3wdUv4NgKA2j,True,0.771,0.536,11.0,-8.534,1.0,0.323,0.553,1.05e-06,0.294,0.343,94.995,audio_features,52A8OAP8lTQKZCj4Rce92B,spotify:track:52A8OAP8lTQKZCj4Rce92B,https://api.spotify.com/v1/tracks/52A8OAP8lTQKZCj4Rce92B,https://api.spotify.com/v1/audio-analysis/52A8OAP8lTQKZCj4Rce92B,269721.0,4.0
