track_id,track_name,album_name,album_id,popular,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
2ir7ESj8NjGTyoM4d3UEc1,The Wrong Direction,All The Little Lights,2mylGx7w2Q3yhUyN8iEWOF,False,0.678,0.661,5,-6.357,0.0435,0.361,1.05e-06,0.102,0.792,127.982,3.6873333333333336
52RK8UVEDgUAgpecOpTQM3,You Make Me,TRUE,1s9tU91VJt4sU5owi29GD3,False,0.586,0.727,6,-4.799,0.039,0.00247,0.0107,0.152,0.496,124.99,3.8891166666666668
4lhqb6JvbHId48OUJGwymk,Hey Brother,TRUE,1s9tU91VJt4sU5owi29GD3,False,0.545,0.78,7,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4.25155
4eDYMhIin1pSLIG96f1aD0,Addicted To You,TRUE,1s9tU91VJt4sU5owi29GD3,False,0.569,0.785,1,-4.057,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,2.473116666666667
4yTeQK2XThWYeEW8D72XmU,Dear Boy,TRUE,1s9tU91VJt4sU5owi29GD3,False,0.686,0.581,9,-5.911,0.112,0.000276,0.1,0.3,0.253,124.995,7.988883333333334
7JXxssBpAnroZOMR4vpOuc,Winds of Change,Dream Your Life Away,6rIbiUMmZJfqJRnXhVxFvg,False,0.597,0.581,7,-6.611,0.0281,0.614,0.000171,0.116,0.495,106.944,2.2637833333333335
29jtZGdgpE2lWm2mkIt6HS,Mess Is Mine,Dream Your Life Away,6rIbiUMmZJfqJRnXhVxFvg,False,0.595,0.723,7,-8.256,0.0349,0.047,0.0286,0.0995,0.272,108.043,3.7273333333333336
4hjJBjxN6IT0sDyTGlo5tA,Wasted Time,Dream Your Life Away,6rIbiUMmZJfqJRnXhVxFvg,False,0.602,0.603,9,-6.981,0.0328,0.408,0.00188,0.157,0.454,112.021,5.016216666666667
55pbyBpxfZXq3vijkpu086,Who Am I,Dream Your Life Away,6rIbiUMmZJfqJRnXhVxFvg,False,0.622,0.694,9,-6.636,0.0596,0.561,0.000379,0.123,0.605,127.786,2.6599999999999997
03j354P848KtNU2FVSwkDG,Real Life,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s,False,0.581,0.652,11,-5.039,0.0496,0.439,0.0,0.351,0.358,90.634,3.7228833333333333
1bAvtmTl0F9loyz9AwPwp7,Losers,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s,False,0.666,0.485,0,-9.85,0.053,0.0355,0.000599,0.504,0.287,91.007,4.685783333333333
1mhVXWduD8ReDwusfaHNwU,Tell Your Friends,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s,False,0.583,0.454,1,-11.091,0.0425,0.265,0.0,0.181,0.309,74.64,5.572216666666667
4PhsKqMdgMEUSstTDAmMpg,Often,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s,False,0.572,0.631,7,-9.836,0.0476,0.222,0.0,0.135,0.0713,134.078,4.150666666666667
1DlW1PeiL0QsA13dTCSQG7,Be Together,Peace Is The Mission : Extended,2U0b5MfkMUgzdvRUI69mya,False,0.494,0.627,6,-6.141,0.0324,0.00142,0.0,0.619,0.197,79.961,3.8835166666666665
2brlJDvGkO57WiBe2te5eO,Too Original,Peace Is The Mission : Extended,2U0b5MfkMUgzdvRUI69mya,False,0.685,0.944,0,-3.038,0.166,0.0458,9.39e-06,0.822,0.532,128.014,3.4565833333333336
0t7HKmZDWnOIRDVT9hqyuQ,Blaze Up The Fire,Peace Is The Mission : Extended,2U0b5MfkMUgzdvRUI69mya,False,0.637,0.967,6,-3.616,0.0546,0.00607,5.89e-05,0.502,0.797,145.0,3.581933333333333
3Q6T5Xwf39j9HTQwUZERMT,Powerful (feat. Ellie Goulding & Tarrus Riley),Peace Is The Mission : Extended,2U0b5MfkMUgzdvRUI69mya,False,0.6,0.792,11,-4.044,0.0645,0.121,0.0,0.158,0.718,97.522,3.4387833333333333
21yo11TFsfpDtuYyCbqhZS,Intro (A86),Encore,02sEJTj1sye1JaqxqpcSCp,False,0.376,0.391,9,-7.907,0.0313,0.756,2.11e-06,0.147,0.124,98.911,1.3900000000000001
0g5EKLgdKvNlln7TNqBByK,Middle,Encore,02sEJTj1sye1JaqxqpcSCp,False,0.583,0.695,9,-5.336,0.0423,0.0141,0.0,0.0527,0.224,104.879,3.676216666666667
5GokpIAufFJxKqkJgRtdKD,Sahara,Encore,02sEJTj1sye1JaqxqpcSCp,False,0.582,0.929,9,-1.345,0.034,0.00067,0.36,0.0795,0.0839,102.985,4.305783333333333
6NsxPxFzZ18TKBcTgxX3dh,Sober,Encore,02sEJTj1sye1JaqxqpcSCp,False,0.577,0.934,0,-3.519,0.178,0.0555,0.0,0.103,0.393,125.923,3.4444500000000002
6GTxdh4FiA8XyCLFK1vvgG,Pigalle,Encore,02sEJTj1sye1JaqxqpcSCp,False,0.603,0.867,11,-4.942,0.0524,0.000277,0.00132,0.1,0.124,135.029,4.385116666666667
0dlxqODS4xOn7pwjKXZZuc,Ten Thousand Hours,The Heist,76FXHQhTuT4QMIxfL09gX8,False,0.357,0.748,3,-7.491,0.223,0.144,0.0,0.0686,0.544,82.57,4.1647
37rKwjBHaZurlyPYy3Nqvz,Thrift Shop (feat. Wanz),The Heist,76FXHQhTuT4QMIxfL09gX8,False,0.747,0.525,6,-7.164,0.313,0.0531,0.0,0.039,0.699,94.949,3.93305
7kugTkQLsvtjM7esCEI8Ee,Thin Line (feat. Buffalo Madonna),The Heist,76FXHQhTuT4QMIxfL09gX8,False,0.727,0.821,1,-6.519,0.244,0.635,6.75e-06,0.122,0.11,104.873,4.2602166666666665
01uqI4H13Gsd8Lyl1EYd8H,Same Love (feat. Mary Lambert),The Heist,76FXHQhTuT4QMIxfL09gX8,False,0.688,0.473,8,-9.059,0.167,0.716,4.46e-05,0.104,0.299,84.958,5.308750000000001
6SRsiMl7w1USE4mFqrOhHC,brutal,SOUR,6s84u2TUpR3wdUv4NgKA2j,False,0.672,0.526,4,-6.446,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,2.3957833333333336
5CZ40GBx1sQ9agT82CLQCT,traitor,SOUR,6s84u2TUpR3wdUv4NgKA2j,False,0.38,0.339,3,-7.885,0.0338,0.691,0.0,0.12,0.0849,100.607,3.82045
4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",SOUR,6s84u2TUpR3wdUv4NgKA2j,False,0.561,0.203,2,-12.627,0.102,0.941,0.0,0.126,0.419,168.884,2.7264500000000003
6HU7h9RYOaPRFeh0R3UeAr,deja vu,SOUR,6s84u2TUpR3wdUv4NgKA2j,False,0.561,0.612,2,-7.222,0.112,0.584,5.7e-06,0.37,0.178,180.917,3.5917833333333333
5BoOzegGrg5XFRR8UBDtkF,Broken Whiskey Glass,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,False,0.561,0.673,0,-7.359,0.0523,0.289,3.04e-06,0.126,0.11,99.84,3.8968833333333337
02opp1cycqiFNDpLd2o1J3,Big Lie,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,False,0.561,0.684,6,-4.888,0.168,0.191,0.0,0.0725,0.218,170.861,3.4613333333333336
0H8XeaJunhvpBdBFIYi6Sh,Deja Vu,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,False,0.561,0.69,7,-6.508,0.0493,0.0931,0.0,0.131,0.331,133.935,3.90355
6M0IsaUX4GNyto4niSegfI,No Option,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,False,0.561,0.734,2,-4.949,0.057,0.0757,0.0,0.241,0.494,83.986,2.9971166666666664
1QWmKmqhv5zcsS3v45FNl0,Cold,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,False,0.561,0.572,4,-7.312,0.0415,0.647,4.72e-06,0.104,0.259,132.98,4.482216666666667
0lG6QM1jjbbX5UUn3DPmrZ,Lost Control,Different World,3nzuGtN3nXARvvecier4K0,False,0.561,0.555,4,-4.689,0.0757,0.0345,0.000157,0.0798,0.323,91.997,3.7053333333333334
7kVDkZkZc8qBUBsF6klUoY,I Don't Wanna Go,Different World,3nzuGtN3nXARvvecier4K0,False,0.561,0.751,11,-5.632,0.272,0.136,0.0,0.243,0.522,148.773,2.6944500000000002
0lks2Kt9veMOFEAPN0fsqN,Lily,Different World,3nzuGtN3nXARvvecier4K0,False,0.561,0.634,6,-5.877,0.0578,0.196,0.0,0.189,0.467,150.978,3.2640000000000002
6HMT7AzGA5wmn5m2t1BuZR,Lonely (feat. ISÁK & Omar Noir),Different World,3nzuGtN3nXARvvecier4K0,False,0.561,0.819,6,-7.267,0.0413,0.00911,0.00227,0.086,0.184,89.952,3.6008833333333334
6rKr29yPKnQNhOxXMYvE9Y,Ruin,Illuminate,1ne2D0NxoGyZd31gAM4HNd,False,0.561,0.382,2,-6.68,0.0314,0.382,0.0,0.109,0.527,125.024,4.03155
6EKvI1Beyh29HJoLJOdfw2,Mercy,Illuminate,1ne2D0NxoGyZd31gAM4HNd,False,0.561,0.662,11,-4.952,0.0827,0.125,0.0,0.111,0.356,148.128,3.4788833333333335
1vfLwrJnjFAVo9wE78zKYs,Three Empty Words,Illuminate,1ne2D0NxoGyZd31gAM4HNd,False,0.561,0.414,7,-9.826,0.0304,0.798,0.0,0.135,0.536,95.776,3.3168833333333336
5XX9oGZfgKMXdHnEp4t2JB,Money On My Mind,In The Lonely Hour,08jWgM4vSkTose4blKBWov,False,0.561,0.841,2,-5.217,0.179,0.204,0.000295,0.229,0.743,133.912,3.2111666666666667
6zHecELSAUYPCmYY8qHuOy,Good Thing,In The Lonely Hour,08jWgM4vSkTose4blKBWov,False,0.561,0.311,1,-10.708,0.0529,0.634,0.00267,0.336,0.27,129.634,3.3514500000000003
3b5LW3nS3WFQyS1e8ajGJN,Leave Your Lover,In The Lonely Hour,08jWgM4vSkTose4blKBWov,False,0.561,0.264,4,-8.741,0.0475,0.948,6.31e-06,0.106,0.357,92.879,3.139616666666667
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,In The Lonely Hour,08jWgM4vSkTose4blKBWov,False,0.561,0.485,5,-5.795,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,3.9886166666666667
5Aa7RD4Pdp14vII8SVsrSS,"At Night, Alone.","At Night, Alone.",6Phl1V5P0sPrWJytXHGFeO,False,0.561,0.0319,6,-30.674,0.0,0.332,0.0,0.217,0.0,0.0,0.17311666666666667
7zzoxJbgjme3366mOp5UnH,I Took A Pill In Ibiza,"At Night, Alone.",6Phl1V5P0sPrWJytXHGFeO,False,0.561,0.318,10,-10.07,0.0716,0.622,1.58e-06,0.125,0.383,74.11,4.680000000000001
5PW6M2W3QfmPY9F5eMLR0C,Not That Simple,"At Night, Alone.",6Phl1V5P0sPrWJytXHGFeO,False,0.561,0.271,9,-10.342,0.0279,0.527,3.78e-05,0.121,0.337,84.96,3.9017833333333334
1h4oQvTG0wZcW1afwjMHjV,Be As You Are,"At Night, Alone.",6Phl1V5P0sPrWJytXHGFeO,False,0.561,0.428,4,-9.45,0.0348,0.224,1.25e-06,0.108,0.348,144.958,3.893116666666667
4OubRAjuXv4J6A3nymzSN1,In The Arms Of A Stranger,"At Night, Alone.",6Phl1V5P0sPrWJytXHGFeO,False,0.561,0.495,0,-7.732,0.029,0.357,0.0,0.0713,0.524,95.0,3.794
41RffU6OSMWONC8uTjyude,Uptown's First Finale (feat. Stevie Wonder & Andrew Wyatt),Uptown Special,3vLaOYCNCzngDf8QdBg2V1,False,0.561,0.411,11,-9.1,0.0349,0.706,0.265,0.157,0.105,80.012,1.6471166666666666
3hoh1AoKwuC3VZ8CYj6YA9,Summer Breaking (feat. Kevin Parker),Uptown Special,3vLaOYCNCzngDf8QdBg2V1,False,0.561,0.764,9,-8.109,0.0267,0.0237,0.0507,0.169,0.944,114.077,3.12155
2ENBaEOC0Jgi2au9Jt7y7d,Feel Right (feat. Mystikal),Uptown Special,3vLaOYCNCzngDf8QdBg2V1,False,0.561,0.798,11,-5.876,0.0642,0.087,0.000187,0.0271,0.861,110.111,3.7091166666666666
2VNSUMHI1R3B6wVV8P7ZlG,I Can't Lose (feat. Keyone Starr),Uptown Special,3vLaOYCNCzngDf8QdBg2V1,False,0.561,0.761,8,-5.903,0.0344,0.000962,0.0171,0.0179,0.843,111.909,3.2744500000000003
4K1vOdIFqskQv3zoI0FdAk,Say It First,The Thrill Of It All (Special Edition),3TJz2UBNYJtlEly0sPeNrQ,False,0.561,0.407,0,-10.293,0.0914,0.766,0.000185,0.111,0.156,119.781,4.125916666666667
01uk7IzZyFNfQTDBXxx6NB,One Last Song,The Thrill Of It All (Special Edition),3TJz2UBNYJtlEly0sPeNrQ,False,0.561,0.53,1,-6.43,0.0284,0.367,0.0,0.321,0.485,103.326,3.2153666666666667
1A85fOmviQuGgkF6Lww6Nd,Midnight Train,The Thrill Of It All (Special Edition),3TJz2UBNYJtlEly0sPeNrQ,False,0.561,0.597,4,-7.117,0.0692,0.377,2.86e-05,0.179,0.399,96.06,3.4527333333333337
2mb6YdoavL6db22p7XKJQZ,Burning,The Thrill Of It All (Special Edition),3TJz2UBNYJtlEly0sPeNrQ,False,0.561,0.224,6,-9.383,0.0417,0.885,0.0,0.282,0.365,86.936,3.3881666666666663
60eVCXFCuw1WYswBuNZc4H,Jenny Was A Friend Of Mine,Hot Fuss,1ujPmNlTMp41h4EG6OOBGR,False,0.561,0.961,11,-5.606,0.0518,0.000128,0.00119,0.286,0.472,114.048,4.06555
3KANrKOFYyAxfjQJHkgBdb,Smile Like You Mean It,Hot Fuss,1ujPmNlTMp41h4EG6OOBGR,False,0.561,0.965,3,-4.255,0.146,0.000461,0.012,0.214,0.384,125.043,3.9017833333333334
6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,Hot Fuss,1ujPmNlTMp41h4EG6OOBGR,False,0.561,0.97,10,-4.851,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,3.286666666666667
5vollujufHY0jMZxx77VWr,All These Things That I've Done,Hot Fuss,1ujPmNlTMp41h4EG6OOBGR,False,0.561,0.702,6,-7.291,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,5.031116666666667
4G8gkOterJn0Ywt6uhqbhp,Radioactive,Night Visions,6nxDQi0FeEwccEPJeNySoS,False,0.561,0.784,9,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,3.1135500000000005
3dw0A0cbqT6Oy2V8KfGwIT,Tiptoe,Night Visions,6nxDQi0FeEwccEPJeNySoS,False,0.561,0.82,6,-5.855,0.0325,0.00157,1.88e-05,0.0882,0.25,120.041,3.216666666666667
6BtmXhTJMM9sBTHeYYASGz,It's Time,Night Visions,6nxDQi0FeEwccEPJeNySoS,False,0.561,0.884,2,-4.748,0.0372,0.0162,0.0,0.145,0.86,105.009,3.96645
6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,Night Visions,6nxDQi0FeEwccEPJeNySoS,False,0.561,0.926,0,-5.589,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,3.164
757lWi81eSRf0wYT42eu5e,ShadyXV,SHADYXV,3CjuTytLZz3G9znXt2rJgU,False,0.561,0.778,7,-3.659,0.35,0.154,0.0,0.371,0.586,95.029,5.026666666666667
41waH7ObCldjMZ90i6HY3A,Psychopath Killer,SHADYXV,3CjuTytLZz3G9znXt2rJgU,False,0.561,0.85,8,-4.385,0.271,0.0999,0.0,0.107,0.191,119.929,5.331550000000001
2gsWiAyssTMQS31PJ2Ih1K,Die Alone,SHADYXV,3CjuTytLZz3G9znXt2rJgU,False,0.561,0.698,1,-6.525,0.173,0.0289,0.0,0.142,0.448,119.994,3.608
0IG21pqbOajmplCfaWNJua,Vegas,SHADYXV,3CjuTytLZz3G9znXt2rJgU,False,0.561,0.856,7,-5.559,0.218,0.0286,0.0,0.387,0.686,120.019,5.600883333333333
7l3sjaDdNLDZ8paYkwgIot,Y'all Ready Know,SHADYXV,3CjuTytLZz3G9znXt2rJgU,False,0.561,0.854,0,-3.103,0.293,0.388,0.0,0.669,0.655,95.017,3.855116666666667
0mtdxzBRDbueLFpiwpbHKO,Sola,VIDA,5C0YLr4OoRGFDaqdMQmkeH,False,0.561,0.525,6,-6.677,0.25,0.509,0.0,0.0608,0.483,127.97,3.41755
4v4pC1y5UI5oHdcluJIJs8,Apaga La Luz,VIDA,5C0YLr4OoRGFDaqdMQmkeH,False,0.561,0.79,8,-4.534,0.0602,0.135,0.0,0.323,0.791,106.93,3.53845
0oBLtIumLel0ODRz09MIbV,Le Pido Al Cielo,VIDA,5C0YLr4OoRGFDaqdMQmkeH,False,0.561,0.548,8,-6.358,0.0521,0.258,0.0,0.279,0.358,165.697,4.125333333333334
4cuGZb0iFyHtwaSKdKrJkF,Imposible,VIDA,5C0YLr4OoRGFDaqdMQmkeH,False,0.561,0.738,11,-4.078,0.0741,0.127,0.0,0.127,0.925,90.976,2.7422166666666667
1s2VGd7q3D3UA3vuaHI7rw,Poco A Poco,VIDA,5C0YLr4OoRGFDaqdMQmkeH,False,0.561,0.528,10,-6.562,0.0907,0.12,0.0,0.093,0.654,95.007,2.92955
38mQZ5tZ6IylQaJCCF90ox,The Top,El Dorado,270o30h7cAlEhBnbuSpFZq,False,0.561,0.711,6,-3.842,0.072,0.336,0.0,0.128,0.27,138.031,3.272883333333333
3JVTsvTldB6arHVlmxmTnM,Company (feat. Future),El Dorado,270o30h7cAlEhBnbuSpFZq,False,0.561,0.727,8,-3.657,0.169,0.447,0.0,0.111,0.703,125.068,3.5513333333333335
5x4zsks09ZXriL8IFUExJe,Love Or Lust,El Dorado,270o30h7cAlEhBnbuSpFZq,False,0.561,0.651,8,-3.593,0.131,0.113,0.0,0.101,0.719,144.032,2.9395499999999997
3DwtzjXAKk8zS3tbdJHOsK,Outta Pocket,El Dorado,270o30h7cAlEhBnbuSpFZq,False,0.561,0.689,4,-3.077,0.0399,0.097,0.0,0.359,0.48,92.993,2.444666666666667
6MGRweoLPBAaPcXTMpMWsA,Coco (feat. DaBaby),El Dorado,270o30h7cAlEhBnbuSpFZq,False,0.561,0.783,7,-4.356,0.0876,0.158,0.0,0.151,0.528,98.068,2.3666666666666667
7JvmJDDMZMvWaWARsWK9Da,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,MONTERO (Call Me By Your Name),2Hjcfw8zHN4dJDZJGOzLd6,False,0.561,0.54,8,-6.402,0.174,0.191,0.0,0.377,0.711,119.248,2.83425
5E7yANAV3VdP9phPEHoSw1,MONTERO (Call Me By Your Name) - But Lil Nas X Is Silent The Entire Time,MONTERO (Call Me By Your Name),2Hjcfw8zHN4dJDZJGOzLd6,False,0.561,0.545,8,-7.652,0.668,0.168,0.886,0.344,0.14,178.997,2.8005166666666668
0lI3C7jXLDY88pQPRjUCLR,Whiskey Eyes,Jungle Rules,4c2p3TdN7NcQfCXyueCNnC,False,0.561,0.797,0,-6.736,0.566,0.0573,0.0,0.392,0.364,169.694,4.738383333333333
5paFScPOaRDDlQu6gzHzeL,Trippin,Jungle Rules,4c2p3TdN7NcQfCXyueCNnC,False,0.561,0.576,7,-7.669,0.0418,0.153,0.000368,0.125,0.248,127.993,2.934966666666667
1vVNlXi8gf8tZ7OhnEs4VE,A Lie,Jungle Rules,4c2p3TdN7NcQfCXyueCNnC,False,0.561,0.792,1,-5.38,0.216,0.0235,0.0,0.404,0.524,121.189,3.7798333333333334
58wSQNRC9QE70EkDF2BEtm,Jump,Jungle Rules,4c2p3TdN7NcQfCXyueCNnC,False,0.561,0.494,0,-5.76,0.0409,0.0375,0.0,0.102,0.175,111.979,3.6972833333333335
7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba,False,0.561,0.479,4,-8.054,0.334,0.077,0.0,0.135,0.408,130.029,2.6448666666666667
6kiIVIbmwEw6JvIZc7UG0E,Perfect Time,Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba,False,0.561,0.734,8,-8.484,0.432,0.171,0.0,0.12,0.254,94.122,2.3785000000000003
33NoCir8q4WA4HNmyrD3fu,Moonwalkin (feat. Lil Durk),Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba,False,0.561,0.58,1,-7.594,0.284,0.0178,0.0,0.15,0.299,160.243,2.7975166666666667
5FVbvttjEvQ8r2BgUcJgNg,Life Goes On,BE,2qehskW9lYGWfYb0xPZkrS,False,0.561,0.716,1,-5.733,0.0424,0.00691,0.0,0.37,0.45,81.068,3.4580166666666665
1NHl9g36Ebu3g16y0vtUNV,Fly To My Room,BE,2qehskW9lYGWfYb0xPZkrS,False,0.561,0.526,11,-7.355,0.212,0.0484,0.0,0.0718,0.588,114.91,3.70405
7Ki0hse0IfXEcXUlpyECbJ,Blue & Grey,BE,2qehskW9lYGWfYb0xPZkrS,False,0.561,0.605,8,-6.755,0.0415,0.42,0.0,0.125,0.364,121.953,4.2491666666666665
16SFlxZd0oH4YA7KvCQlsG,Skit,BE,2qehskW9lYGWfYb0xPZkrS,False,0.561,0.321,4,-13.135,0.884,0.864,0.0,0.908,0.544,114.822,2.9924666666666666
6Fnvi5QnVkTskSzeRvvQds,Telepathy,BE,2qehskW9lYGWfYb0xPZkrS,False,0.561,0.669,5,-4.333,0.0428,0.00782,0.0,0.123,0.57,104.994,3.371883333333334
4bQHPFjRT6O1KdMCd4cD9u,Rock 'n' Roll Star - Remastered,Stop the Clocks,6lcZGrrlTM7c276ZTWh9Sx,False,0.561,0.97,4,-3.245,0.068,0.000392,0.00255,0.435,0.481,138.206,5.38245
1xxPQaR29dAf3yxaafByeD,Some Might Say - Remastered,Stop the Clocks,6lcZGrrlTM7c276ZTWh9Sx,False,0.561,0.927,0,-2.277,0.092,0.165,0.013,0.287,0.0734,110.156,5.465333333333334
2LNV0347QKt4AHxRSfCBij,Talk Tonight - Remastered,Stop the Clocks,6lcZGrrlTM7c276ZTWh9Sx,False,0.561,0.423,4,-8.499,0.0242,0.54,1.23e-05,0.361,0.299,85.213,4.395783333333333
1XYLtiNehOF8D5NmlQknpI,Lyla,Stop the Clocks,6lcZGrrlTM7c276ZTWh9Sx,False,0.561,0.951,11,-2.57,0.0483,0.00014,0.000117,0.147,0.332,120.879,5.174
2RUfZnDBLgXeO2A1XOj0ss,The Importance Of Being Idle,Stop the Clocks,6lcZGrrlTM7c276ZTWh9Sx,False,0.561,0.87,9,-2.258,0.0332,0.0459,0.0,0.12,0.585,109.819,3.6637833333333334
6b8Be6ljOzmkOmFslEb23P,24K Magic,24K Magic,4PgleR09JVnm3zY1fW3XBA,False,0.818,0.803,1,-4.282,0.0797,0.034,0.0,0.153,0.632,106.97,3.766383333333333
0mBKv9DkYfQHjdMcw2jdyI,Chunky,24K Magic,4PgleR09JVnm3zY1fW3XBA,False,0.571,0.539,5,-4.446,0.116,0.0208,0.0,0.125,0.727,202.103,3.116216666666667
1I6pKIyaBp4OebTGLJpCCC,Perm,24K Magic,4PgleR09JVnm3zY1fW3XBA,False,0.853,0.871,8,-3.715,0.0851,0.0145,6.84e-05,0.198,0.863,124.021,3.5008833333333333
0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,24K Magic,4PgleR09JVnm3zY1fW3XBA,False,0.578,0.574,2,-6.209,0.0454,0.196,0.0,0.083,0.301,174.152,4.354
2AT8iROs4FQueDv2c8q2KE,R U Mine?,AM,78bpIziExqiI9qztvNFlQu,False,0.288,0.758,6,-5.692,0.0371,0.00616,0.0,0.303,0.619,97.094,3.3621
6wNUBZNWFxdUGof6vkaykE,One For The Road,AM,78bpIziExqiI9qztvNFlQu,False,0.415,0.668,0,-6.849,0.036,0.212,0.0615,0.27,0.842,180.048,3.4341999999999997
7nzsY8vlnKdvGOEE0rjAXZ,Arabella,AM,78bpIziExqiI9qztvNFlQu,False,0.579,0.558,2,-6.986,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,3.45595
1j9rezdE3YeC7yktZXC1em,I Want It All,AM,78bpIziExqiI9qztvNFlQu,False,0.499,0.81,5,-5.579,0.0347,0.000637,0.0748,0.0625,0.288,131.052,3.0901
6MowG7MRVgPfGlCMsXKMJ2,Bird Set Free,This Is Acting,77jAfTh3KH9K2reMOmTgOh,False,0.438,0.805,5,-4.284,0.0728,0.0115,0.000667,0.133,0.31,150.174,4.207333333333334
25R5Tdr4K7ENb6umHzdCXn,Alive,This Is Acting,77jAfTh3KH9K2reMOmTgOh,False,0.508,0.762,6,-4.217,0.0489,0.254,0.000122,0.108,0.444,99.963,4.3919999999999995
1CGFyZ5fSRo0DhIJOLdHVM,One Million Bullets,This Is Acting,77jAfTh3KH9K2reMOmTgOh,False,0.365,0.717,9,-4.113,0.0521,0.102,0.0,0.467,0.204,171.827,4.201116666666667
73Mfgc0HTZeNCoNrDI46sJ,Move Your Body,This Is Acting,77jAfTh3KH9K2reMOmTgOh,False,0.617,0.842,10,-4.062,0.034,0.00117,0.261,0.131,0.36,127.955,4.120216666666667
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,This Is Acting,77jAfTh3KH9K2reMOmTgOh,False,0.468,0.779,9,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,3.629116666666667
14hJ5tc1VCFMWhVn9axRTC,Life Of The Party,Handwritten,0CnQ0JQajNswRjPkNYVG8m,False,0.666,0.615,10,-4.995,0.0314,0.0663,0.0,0.111,0.161,113.978,3.5755500000000002
4LWIp8HAFxpfg37mnxHqCS,Never Be Alone,Handwritten,0CnQ0JQajNswRjPkNYVG8m,False,0.377,0.466,10,-6.927,0.0353,0.514,5.63e-05,0.0781,0.276,199.853,3.5968833333333334
4Iz171BOalhbOxdlodJSJD,Kid In Love,Handwritten,0CnQ0JQajNswRjPkNYVG8m,False,0.529,0.598,7,-7.085,0.0403,0.0268,0.0,0.15,0.373,169.959,3.7637833333333335
1oiwANJpaXZxYkwvLWor4f,I Don't Even Know Your Name,Handwritten,0CnQ0JQajNswRjPkNYVG8m,False,0.626,0.524,3,-5.944,0.0422,0.0127,0.0,0.099,0.56,84.866,3.006666666666667
0ttF21hZCPw2merE3GsHcP,Curtains Up - Skit,The Eminem Show,2cWBwpqMsDJC1ZUwz813lo,False,0.378,0.122,2,-19.785,0.036,0.00697,0.958,0.125,0.0313,81.519,0.4971166666666667
15qrWkkYCfmtu1uRpGf48L,White America,The Eminem Show,2cWBwpqMsDJC1ZUwz813lo,False,0.558,0.615,1,-5.641,0.229,0.0103,0.0,0.105,0.16,76.673,5.409116666666667
0x60P5taxdI5pcGbqbap6S,Business,The Eminem Show,2cWBwpqMsDJC1ZUwz813lo,False,0.901,0.813,7,-4.509,0.199,0.0325,1.09e-05,0.144,0.502,96.442,4.195333333333333
7BMO7O7ImjV8HNTH74Tshv,Cleanin' Out My Closet,The Eminem Show,2cWBwpqMsDJC1ZUwz813lo,False,0.908,0.758,9,-4.753,0.174,0.0687,0.0,0.0783,0.87,148.015,4.964
27mgDrExPa3obPAYXd3yQg,Square Dance,The Eminem Show,2cWBwpqMsDJC1ZUwz813lo,False,0.763,0.675,5,-1.797,0.223,0.0307,0.0,0.0876,0.724,82.0,5.395333333333334
6m9RExR1U4qZZYAgOatzSn,Best 4 U,Red Pill Blues (Deluxe),1Li4rADxSxjT2g4xqUcMYh,False,0.526,0.608,10,-5.776,0.169,0.127,0.0,0.113,0.372,93.311,3.99585
2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),Red Pill Blues (Deluxe),1Li4rADxSxjT2g4xqUcMYh,False,0.799,0.597,5,-5.131,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,3.3308166666666668
